,Referred_a_Friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Regular_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Gender,Age,Married,Number_of_Dependents,Zip_Code,Population,CLTV,Churn_Category,Total_Customer_Svc_Requests,Product/Service_Issues_Reported,Customer_Satisfaction,Churn_Value
507,0,0,32,4.5,1,19.92,0,1,2.0,14,0,1,0,1,0,0,0,0,1,0,1,54.65,1830.1,0.0,256.0,637.44,2,69,0,0,92067,7615,4045,1.0,0,0,0,0
508,0,0,1,5.0,1,7.77,1,1,3.0,22,0,0,0,0,0,0,0,1,1,1,1,72.1,72.1,0.0,0.0,7.77,2,72,0,0,92078,6760,4432,1.0,3,0,0,0
509,1,9,64,4.666666666666667,1,3.76,0,1,1.0,11,1,1,1,0,0,1,0,1,1,0,1,97.0,6430.9,0.0,0.0,240.64,2,69,1,0,92086,1205,4053,1.0,0,0,0,0
510,0,0,7,4.333333333333333,1,16.36,0,1,1.0,28,0,0,0,0,1,1,0,0,1,1,1,89.15,574.35,0.0,161.0,114.52,2,72,0,0,92102,47140,2415,1.0,1,0,0,0
511,0,0,16,4.0,1,9.72,1,1,1.0,29,1,0,0,0,0,0,0,1,1,1,1,54.1,889.0,0.0,0.0,155.52,2,70,0,0,92106,18525,2276,1.0,1,0,0,0
512,1,1,72,1.0,0,0.0,0,1,3.0,24,1,1,1,1,1,1,0,1,2,1,1,64.8,4732.35,0.0,0.0,0.0,1,78,1,0,92173,28488,4886,1.0,1,0,0,0
513,1,5,27,3.0,1,33.57,1,1,2.0,21,0,1,1,1,1,1,0,1,1,1,1,84.8,2309.55,0.0,48.5,906.39,1,77,1,0,92230,2355,5352,1.0,0,0,0,0
514,0,0,2,5.0,1,23.91,0,1,3.0,22,0,0,0,0,0,0,0,0,1,1,1,44.3,89.3,0.0,20.0,47.82,2,73,0,0,92231,27804,3805,1.0,0,0,0,0
515,1,10,42,4.333333333333333,1,42.29,1,1,1.0,10,0,0,0,0,1,1,0,1,1,1,1,95.05,3944.5,0.0,0.0,1776.18,2,76,1,0,92234,43141,2677,1.0,2,0,0,0
516,1,7,33,3.666666666666667,1,25.15,1,1,1.0,20,1,0,1,1,1,1,0,1,1,1,1,109.9,3694.7,0.0,0.0,829.9499999999999,1,78,1,0,92239,964,5655,1.0,0,0,0,0
517,0,0,33,3.0,0,0.0,0,1,1.0,11,0,0,1,1,1,1,0,0,1,1,1,54.6,1803.7,0.0,198.0,0.0,1,74,0,0,92241,5529,5322,1.0,0,0,0,0
518,1,9,32,3.0,1,31.86,0,1,1.0,23,0,1,0,0,1,1,1,0,1,1,3,93.95,2861.45,0.0,658.0,1019.52,1,71,1,1,92256,3499,2844,1.0,2,0,0,0
519,1,10,48,3.2,1,12.6,0,1,3.0,21,0,0,0,0,0,0,0,1,1,1,1,70.65,3545.05,0.0,0.0,604.8,2,72,1,0,92266,291,5523,1.0,2,0,0,0
520,1,5,55,3.4,1,29.53,1,1,3.0,29,0,0,0,0,0,0,0,1,1,0,1,51.65,2838.55,0.0,82.32,1624.15,2,75,1,0,92281,2388,4763,1.0,2,0,0,0
521,1,4,52,3.6,1,29.15,1,1,1.0,9,0,1,1,0,1,1,1,0,1,1,1,105.1,5376.4,0.0,484.0,1515.8,1,79,1,0,92282,805,4621,1.0,0,0,0,0
522,0,0,49,3.8,1,24.84,1,1,1.0,14,1,0,0,0,1,1,1,1,1,0,2,101.55,5070.4,0.0,0.0,1217.16,2,76,0,0,92316,25995,5348,1.0,2,0,0,0
523,0,0,22,4.0,1,49.98,0,1,3.0,28,1,0,1,1,0,1,1,1,1,1,3,69.75,1545.4,0.0,0.0,1099.56,2,78,0,0,92336,54586,3509,1.0,0,0,0,0
524,1,5,72,1.0,1,21.37,1,1,3.0,13,1,1,1,1,1,1,1,1,2,1,1,116.05,8404.9,0.0,0.0,1538.64,1,75,1,0,92359,7324,4404,1.0,3,1,0,0
525,1,2,64,2.5,1,20.19,1,1,1.0,8,0,0,1,1,1,1,1,0,2,0,1,102.1,6538.45,0.0,523.0,1292.16,1,66,1,0,92364,162,6270,1.0,0,0,0,0
526,0,0,17,4.0,1,24.15,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,3,20.65,330.6,0.0,0.0,410.55,2,71,0,0,92372,4280,4086,1.0,1,0,0,0
527,1,6,35,3.0,1,14.19,0,1,1.0,17,0,1,0,1,1,1,1,1,1,1,1,76.05,2747.2,0.0,0.0,496.65,1,77,1,1,92384,87,5479,1.0,0,0,0,0
528,0,0,20,4.0,1,23.18,0,1,1.0,21,0,0,0,0,0,1,1,0,1,1,1,81.45,1671.6,0.0,351.0,463.6,2,74,0,0,92398,1195,2416,1.0,1,0,0,0
529,1,9,61,2.5,1,34.24,1,1,1.0,20,0,1,0,0,0,1,1,0,1,0,1,64.05,3902.6,0.0,781.0,2088.6400000000003,1,73,1,0,92504,46550,4001,1.0,0,0,0,0
530,1,4,71,1.0,1,43.99,1,1,1.0,17,1,0,0,0,0,0,0,1,2,1,2,80.7,5676.0,0.0,96.49,3123.29,2,73,1,0,92532,4546,4583,1.0,0,0,0,0
531,1,1,20,3.0,1,32.54,0,1,1.0,5,1,0,1,1,0,1,0,1,1,0,2,94.3,1818.3,0.0,9.09,650.8,1,78,1,0,92553,61205,2574,1.0,1,0,0,0
532,1,1,5,5.0,1,5.42,0,1,1.0,23,0,0,0,0,0,0,0,0,1,0,1,70.05,302.6,0.0,70.0,27.1,2,79,1,0,92570,36817,2064,1.0,1,0,0,0
533,1,1,29,3.0,1,37.65,1,1,3.0,9,0,0,0,0,0,0,0,1,1,1,1,51.6,1442.0,0.0,12.98,1091.85,1,77,1,0,92584,14068,5495,1.0,1,2,0,0
534,1,1,72,1.0,1,30.78,1,1,2.0,17,1,1,1,1,1,1,0,1,2,1,2,115.75,8399.15,0.0,142.79,2216.16,1,77,1,1,92591,25655,5168,1.0,0,0,0,0
535,0,0,56,1.0,1,17.33,1,1,3.0,16,0,1,1,1,1,0,0,0,2,1,1,99.9,5706.3,0.0,913.0,970.48,2,80,0,0,92596,4093,5840,1.0,0,0,0,0
536,0,0,68,1.0,1,32.11,1,1,3.0,12,0,0,1,1,1,1,0,1,1,1,2,107.15,7379.8,0.0,0.0,2183.48,1,80,1,1,92610,10936,4324,1.0,0,0,0,0
537,1,9,50,1.6666666666666665,1,14.49,1,1,2.0,17,1,1,1,0,1,0,0,0,1,1,1,101.9,5265.5,0.0,895.0,724.5,1,80,1,0,92651,25206,4184,1.0,0,0,0,0
538,0,0,47,2.333333333333333,1,14.78,1,1,1.0,10,0,1,0,1,0,0,0,1,2,0,1,59.6,2754.0,0.0,0.0,694.66,1,74,0,0,92705,44117,3155,1.0,0,0,0,0
539,1,6,28,3.0,1,45.67,1,1,3.0,8,0,1,1,1,1,1,0,1,1,1,1,110.85,3204.4,0.0,0.0,1278.76,2,76,1,0,92708,54548,3906,1.0,0,0,0,0
540,1,3,35,3.0,1,20.44,1,1,1.0,18,1,1,0,0,0,1,0,0,1,1,1,94.55,3365.4,0.0,606.0,715.4000000000001,1,68,1,0,92802,45086,2631,1.0,0,0,0,0
541,0,0,44,2.0,1,49.75,1,1,1.0,2,1,1,1,0,1,1,0,1,1,1,2,109.8,4860.35,0.0,0.0,2189.0,2,71,0,0,93010,42853,5720,1.0,0,0,0,0
542,0,0,66,1.0,1,11.63,1,1,1.0,5,0,0,1,1,1,1,0,1,1,1,2,102.85,6976.75,0.0,0.0,767.58,2,69,0,0,93021,32984,5569,1.0,0,0,0,0
543,1,1,10,1.0,0,0.0,0,1,3.0,53,0,0,0,0,0,1,0,1,1,1,1,34.55,362.6,0.0,0.0,0.0,1,73,1,3,93030,79736,5248,1.0,2,0,0,0
544,1,7,66,1.0,1,25.51,1,1,3.0,15,0,1,1,0,1,1,0,0,1,0,2,104.6,6819.45,0.0,1023.0,1683.66,2,74,1,0,93065,64802,5722,1.0,1,0,0,0
545,0,0,72,1.0,1,44.81,1,1,3.0,14,0,1,1,1,1,1,0,1,2,0,1,111.65,7943.45,0.0,0.0,3226.32,2,72,0,0,93066,2966,5388,1.0,1,1,0,0
546,0,0,49,2.0,1,47.72,0,1,2.0,21,0,1,1,0,0,1,0,1,1,1,1,89.85,4287.2,0.0,0.0,2338.28,2,70,0,0,93206,2078,5982,1.0,0,0,0,0
547,0,0,24,3.0,1,31.73,0,1,3.0,13,0,0,0,0,0,0,0,1,1,0,2,70.0,1732.6,0.0,0.0,761.52,1,74,0,0,93218,823,5242,1.0,0,0,0,0
548,0,0,65,3.0,1,44.23,1,1,3.0,27,1,0,1,1,1,1,0,1,2,1,1,110.35,7246.15,0.0,0.0,2874.95,1,80,0,0,93256,4198,4295,1.0,1,0,0,0
549,0,0,40,3.0,1,28.54,1,1,2.0,24,0,0,1,1,1,1,0,1,1,1,2,103.75,4188.4,0.0,100.52,1141.6,2,74,0,0,93267,5689,3568,1.0,0,0,0,0
550,0,0,22,3.0,1,34.39,0,0,1.5,0,0,0,0,0,0,0,0,0,1,1,2,20.05,417.0,0.0,0.0,756.58,2,65,0,0,93286,8870,4327,1.0,0,0,0,0
551,1,1,47,3.0,1,42.29,0,1,1.0,22,0,1,0,0,1,0,0,0,1,1,1,84.95,4018.05,0.0,884.0,1987.63,1,72,1,1,93301,12963,3384,1.0,3,1,0,0
552,0,0,27,3.0,1,34.39,1,1,3.0,19,0,1,0,1,1,1,0,1,1,1,1,104.65,2964.0,0.0,0.0,928.53,1,76,0,0,93313,25126,3104,1.0,3,0,0,0
553,1,7,68,1.0,1,34.31,1,1,1.0,15,0,0,1,0,0,0,0,0,1,1,2,80.35,5589.3,0.0,838.0,2333.08,1,75,1,0,93432,1203,5581,1.0,0,0,0,0
554,1,1,9,1.0,1,1.66,0,0,1.0,0,0,0,0,0,0,0,0,0,1,1,2,21.25,204.55,0.0,0.0,14.94,1,70,1,0,93441,1317,2302,1.0,0,0,0,0
555,0,0,42,1.0,1,13.51,1,1,1.0,19,0,1,0,0,0,0,0,0,1,1,1,79.35,3344.1,0.0,635.0,567.42,1,66,0,0,93460,5710,2399,1.0,0,0,0,0
556,0,0,72,1.0,1,48.51,1,1,1.0,17,1,1,1,1,1,1,0,1,2,1,1,89.85,6697.35,0.0,0.0,3492.72,2,68,1,0,93461,1255,5881,1.0,0,0,0,0
557,1,8,72,1.0,1,15.85,1,1,3.0,2,0,1,1,1,1,1,0,0,2,1,2,110.8,7882.25,0.0,158.0,1141.2,2,69,1,0,93512,340,5933,1.0,0,0,0,0
558,1,3,72,1.0,1,21.38,1,1,2.0,2,1,1,1,1,1,1,0,1,2,1,1,114.95,8196.4,0.0,0.0,1539.36,1,75,1,0,93513,1826,6268,1.0,2,1,0,0
559,0,0,3,5.0,1,41.44,0,1,1.0,13,0,0,1,0,0,0,0,1,1,0,2,75.05,202.9,5.49,0.0,124.32,2,74,0,0,93514,13309,3545,1.0,0,0,0,0
560,1,4,70,1.0,1,16.87,1,1,1.0,3,0,0,0,0,0,0,0,0,2,1,2,75.65,5411.4,25.67,162.0,1180.9,2,72,1,0,93625,5635,4181,1.0,0,0,0,0
561,0,0,5,5.0,1,30.14,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,20.05,94.15,0.0,0.0,150.7,1,65,0,0,93645,173,2154,1.0,0,0,0,0
562,1,4,60,4.0,1,19.68,1,1,1.0,53,1,1,0,0,0,1,0,1,1,1,1,93.25,5774.55,0.0,0.0,1180.8,1,70,1,3,93701,13858,4353,1.0,1,0,0,0
563,0,0,26,3.0,1,29.88,0,0,1.5,0,0,0,0,0,0,0,0,0,1,0,2,19.3,504.2,9.49,0.0,776.88,1,65,0,0,94022,18486,2269,1.0,0,0,0,0
564,0,0,7,5.0,1,26.29,0,1,2.0,20,0,0,1,0,1,0,0,1,1,1,1,84.35,609.65,29.17,0.0,184.03,2,66,0,0,94030,20350,2107,1.0,0,0,0,0
565,0,0,27,3.0,1,35.76,1,1,3.0,4,1,1,1,0,1,1,0,0,1,1,1,110.5,2857.6,0.0,114.0,965.52,2,70,0,0,94037,2346,4997,1.0,0,0,0,0
566,0,0,32,3.0,1,1.12,1,1,2.0,5,0,0,1,0,0,0,0,1,1,1,2,81.1,2619.25,19.25,13.1,35.84,1,77,0,0,94044,38885,2143,1.0,0,0,0,0
567,0,0,15,3.0,1,1.67,1,1,1.0,21,0,1,0,0,1,0,0,1,1,0,2,89.0,1288.3,45.69,0.0,25.05,2,72,0,0,94109,56330,4452,1.0,1,2,0,0
568,0,0,23,3.0,1,17.62,0,1,3.0,25,1,0,0,0,0,0,0,1,1,1,1,75.4,1643.55,0.0,0.0,405.2600000000001,2,67,0,0,94115,33122,2491,1.0,1,0,0,0
569,0,0,22,3.0,1,23.43,0,1,3.0,22,1,1,0,0,0,0,0,0,1,0,1,81.7,1820.9,29.88,401.0,515.46,2,77,0,0,94127,20643,5602,1.0,3,0,0,0
570,1,10,4,3.0,1,14.34,1,1,3.0,14,0,0,0,0,1,0,0,0,1,1,1,83.25,308.05,39.93,43.0,57.36,2,73,1,0,94306,24492,5251,1.0,3,1,0,0
571,1,9,32,3.0,1,5.73,1,1,2.0,30,0,0,1,0,1,0,0,0,1,1,2,91.35,2896.55,26.98,869.0,183.36,2,66,1,1,94511,2379,2965,1.0,0,0,0,0
572,1,10,7,5.0,0,0.0,0,1,3.0,13,1,0,0,0,0,0,0,1,1,0,1,29.8,220.45,11.83,2.87,0.0,1,80,1,0,94530,23141,2587,1.0,0,0,0,0
573,1,9,8,5.0,1,22.4,0,1,3.0,23,1,0,0,0,1,0,0,1,1,0,1,60.9,551.95,16.58,0.0,179.2,1,76,1,0,94535,9978,2136,1.0,1,1,0,0
574,0,0,56,5.0,1,37.3,1,1,3.0,8,1,0,1,1,0,1,0,0,2,0,1,73.25,4054.2,17.16,324.0,2088.8,2,80,0,0,94536,66543,4011,1.0,0,0,0,0
575,1,1,53,5.0,1,30.09,1,1,1.0,12,0,0,0,0,1,1,0,1,1,1,2,95.85,5016.25,18.85,0.0,1594.77,2,69,1,0,94592,159,5325,1.0,1,0,0,0
576,1,2,23,5.0,1,45.83,0,0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,20.75,485.2,37.64,0.0,1054.09,1,69,1,0,94599,2873,3418,1.0,1,0,0,0
577,0,0,5,5.0,1,14.22,0,1,1.0,4,0,1,0,0,1,0,0,1,1,1,1,84.7,392.5,41.2,0.0,71.10000000000001,2,73,0,0,94619,24518,2660,1.0,1,1,0,0
578,1,5,45,3.666666666666667,1,40.85,0,1,2.0,24,0,0,1,0,0,1,0,1,1,1,1,86.1,3861.45,12.19,0.0,1838.25,2,67,1,0,94621,30751,2701,1.0,0,0,0,0
579,1,2,60,2.3333333333333335,1,24.62,0,1,1.0,30,1,1,1,1,1,1,0,1,2,1,1,110.0,6668.35,0.0,0.0,1477.2,2,69,1,0,94703,19763,4953,1.0,1,0,0,0
580,1,5,72,1.0,1,15.23,1,1,1.0,2,1,1,1,0,1,1,0,1,2,1,1,112.4,8046.85,0.0,0.0,1096.56,2,80,1,0,94951,3777,6144,1.0,0,0,0,0
581,0,0,20,1.0,1,22.31,0,1,1.0,21,1,0,0,1,0,0,0,1,1,0,2,54.0,1055.9,0.0,0.0,446.2,1,68,0,0,94970,781,5090,1.0,1,0,0,0
582,0,0,59,1.0,1,6.13,1,1,3.0,2,0,1,0,0,0,0,0,1,2,1,2,79.2,4590.35,0.0,0.0,361.67,2,71,0,0,95007,1007,5400,1.0,0,0,0,0
583,1,6,46,1.0,1,4.2,1,1,1.0,22,0,0,1,0,1,1,0,1,1,1,1,98.85,4564.9,0.0,100.43,193.2,1,74,1,0,95012,8582,2641,1.0,1,0,0,0
584,0,0,71,1.0,1,37.39,1,1,1.0,22,1,1,1,1,1,1,0,1,2,0,2,89.85,6293.45,0.0,0.0,2654.69,2,69,0,0,95113,561,4994,1.0,2,0,0,0
585,0,0,47,1.0,1,44.08,1,1,3.0,20,0,0,0,0,1,0,0,1,1,1,2,86.05,3865.6,0.0,0.0,2071.76,1,70,0,0,95132,40568,5527,1.0,1,0,0,0
586,1,1,72,1.0,1,4.59,1,1,1.0,27,1,1,1,1,1,1,0,0,2,1,1,114.65,8333.95,0.0,2250.0,330.48,2,73,1,0,95139,7023,5408,1.0,0,0,0,0
587,1,8,14,1.0,1,45.76,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,2,19.65,228.65,0.0,0.0,640.64,1,73,1,0,95203,16357,2962,1.0,0,0,0,0
588,1,8,11,1.0,1,28.64,1,1,3.0,22,0,0,0,0,0,0,0,0,1,1,2,75.2,775.3,0.0,171.0,315.04,1,65,1,1,95206,49657,5193,1.0,0,0,0,0
589,1,5,62,1.0,1,11.41,1,1,1.0,25,0,1,1,0,1,0,0,1,1,1,2,97.95,5936.55,0.0,0.0,707.42,2,65,1,0,95230,596,5428,1.0,0,0,0,0
590,1,1,23,1.0,1,41.88,0,1,1.0,12,1,0,0,0,1,1,1,0,1,1,1,95.1,2326.05,0.0,279.0,963.24,2,67,1,0,95233,335,4025,1.0,0,0,0,0
591,1,1,71,1.0,1,37.53,1,1,3.0,24,1,1,1,1,0,1,1,0,2,1,1,82.7,5831.2,0.0,1399.0,2664.63,2,72,1,0,95242,22073,5089,1.0,3,0,0,0
592,0,0,70,1.0,0,0.0,0,1,1.0,13,0,1,1,0,1,0,0,1,1,1,2,44.05,3011.65,0.0,0.0,0.0,1,68,0,0,95250,88,4022,1.0,2,0,0,0
593,1,1,32,3.0,1,49.21,1,1,1.0,19,0,1,0,0,1,1,0,1,1,1,1,100.4,3217.65,0.0,0.0,1574.72,2,77,1,2,95254,304,4848,1.0,1,0,0,0
594,1,1,43,2.0,1,4.59,1,1,1.0,5,0,1,0,1,1,0,0,0,1,1,1,94.3,3953.15,0.0,198.0,197.37,1,71,1,0,95306,986,2040,1.0,2,0,0,0
595,0,0,71,1.0,1,47.86,1,1,1.0,16,0,0,1,0,1,1,0,0,2,0,1,104.05,7413.55,0.0,1186.0,3398.06,2,75,0,0,95317,808,4113,1.0,0,0,0,0
596,1,1,20,1.2,1,8.98,0,1,3.0,16,0,1,0,0,0,1,0,1,1,1,1,60.0,1259.35,0.0,0.0,179.60000000000002,2,70,1,0,95326,6822,2399,1.0,0,0,0,0
597,1,2,61,1.4,1,2.19,1,1,1.0,8,0,1,1,1,1,0,0,1,1,1,2,98.3,6066.55,0.0,0.0,133.59,1,77,1,0,95386,8308,5413,1.0,0,0,0,0
598,1,6,23,1.6,1,46.82,0,1,2.0,11,0,0,0,0,1,1,0,1,1,1,1,90.45,2117.25,0.0,0.0,1076.86,1,76,1,0,95410,1054,5272,1.0,0,0,0,0
599,1,5,55,1.8,1,33.21,0,1,2.0,4,0,0,1,1,1,0,0,0,2,0,2,88.8,4805.3,0.0,192.0,1826.55,2,67,1,0,95426,1591,4291,1.0,1,1,0,0
600,0,0,45,2.0,0,0.0,0,1,1.0,4,0,0,0,0,0,1,0,0,1,0,1,34.2,1596.6,0.0,64.0,0.0,2,67,0,0,95429,91,5715,1.0,2,1,0,0
601,0,0,56,2.0,1,10.57,0,1,3.0,28,1,0,0,0,1,1,0,0,1,0,2,94.8,5264.3,0.0,1474.0,591.9200000000001,1,71,0,2,95442,4101,5693,1.0,3,0,0,0
602,0,0,4,2.0,1,8.75,1,1,2.0,4,1,0,0,0,0,0,0,0,1,1,1,80.25,303.7,0.0,12.0,35.0,2,66,0,0,95443,175,3828,1.0,2,1,0,0
603,1,5,49,2.0,1,26.0,1,1,3.0,16,1,1,1,0,0,0,0,1,1,1,1,88.2,4159.45,0.0,0.0,1274.0,1,75,1,0,95451,9902,5987,1.0,1,0,0,0
604,1,2,71,1.0,1,12.26,0,1,2.0,3,1,1,1,1,1,0,0,1,2,1,1,99.4,7168.25,0.0,21.5,870.46,2,78,1,0,95454,2706,4964,1.0,0,0,0,0
605,1,3,72,1.0,1,28.72,1,1,2.0,25,1,1,1,1,1,1,0,0,2,1,1,114.85,8317.95,0.0,2079.0,2067.84,2,74,1,0,95459,586,4796,1.0,1,0,0,0
606,1,3,72,1.0,1,16.72,1,1,3.0,9,1,1,1,0,1,1,0,1,2,0,2,84.45,5899.85,0.0,53.1,1203.84,1,75,1,0,95470,5995,5856,1.0,0,0,0,0
607,0,0,20,1.5,1,21.49,0,1,1.0,4,0,0,0,0,1,0,0,0,1,0,1,80.7,1614.2,0.0,65.0,429.8,2,71,0,0,95488,309,3111,1.0,2,0,0,0
608,1,4,61,2.0,1,26.55,1,1,1.0,2,0,1,0,0,0,0,0,1,1,1,1,82.15,4904.85,0.0,9.81,1619.55,1,66,1,0,95626,6197,4250,1.0,0,0,0,0
609,0,0,29,3.0,1,6.59,0,1,1.0,21,0,1,1,0,1,1,0,1,1,1,1,101.45,2948.6,0.0,0.0,191.11,1,79,0,0,95682,24738,5285,1.0,0,0,0,0
610,0,0,18,2.6666666666666665,1,41.13,0,1,2.0,23,0,1,0,0,0,0,0,1,1,1,2,49.85,865.75,0.0,0.0,740.34,2,69,0,0,95688,32564,3283,1.0,0,0,0,0
611,1,7,71,2.3333333333333335,1,36.6,1,1,1.0,10,1,1,1,1,0,0,0,1,1,1,1,92.0,6585.2,0.0,65.85,2598.6,1,70,1,0,95703,1526,4322,1.0,0,0,0,0
612,0,0,44,2.0,1,47.06,0,1,2.0,3,0,0,1,0,0,0,0,0,1,0,1,73.85,3122.4,0.0,94.0,2070.6400000000003,1,69,0,0,95709,4829,4374,1.0,1,0,0,0
613,1,8,65,2.0,1,15.3,1,1,1.0,29,1,1,1,0,1,1,0,1,1,1,2,109.4,7227.45,0.0,0.0,994.5,2,68,1,0,95726,8577,4452,1.0,0,0,0,0
614,1,5,58,2.0,1,45.37,1,1,2.0,28,0,1,0,0,1,1,0,0,1,1,1,97.8,5458.8,0.0,1528.0,2631.46,2,66,1,0,95747,25418,6019,1.0,0,0,0,0
615,0,0,6,5.0,1,2.03,0,0,1.5,0,0,0,0,0,0,0,0,0,2,0,1,19.5,106.8,0.0,0.0,12.18,2,67,0,0,95817,14966,3288,1.0,1,0,0,0
616,0,0,52,2.0,0,0.0,0,1,1.0,19,1,0,0,0,1,1,1,1,2,1,2,48.8,2555.05,0.0,0.0,0.0,1,69,0,0,95820,37031,4865,1.0,2,0,0,0
617,1,2,69,2.0,1,19.39,1,1,2.0,13,0,1,0,1,1,1,1,1,2,0,2,105.4,6998.95,0.0,0.0,1337.91,2,73,1,0,95903,5654,5467,1.0,0,0,0,0
618,0,0,13,2.0,1,26.68,0,1,3.0,24,0,0,1,0,1,1,1,1,2,1,1,96.85,1235.55,0.0,0.0,346.84,2,74,0,0,95919,1237,3098,1.0,0,0,0,0
619,1,6,71,2.0,1,22.0,0,1,1.0,27,0,1,1,0,1,1,1,1,2,1,1,99.2,7213.75,0.0,0.0,1562.0,2,70,1,0,95922,632,4951,1.0,2,1,0,0
620,0,0,66,2.0,1,44.01,1,1,1.0,17,0,1,1,0,1,0,0,1,1,1,1,70.85,4738.85,0.0,0.0,2904.66,2,73,1,0,95932,7503,5572,1.0,2,0,0,0
621,1,9,64,2.0,1,23.33,1,1,1.0,29,0,1,1,0,0,1,0,1,2,1,1,94.25,6081.4,0.0,0.0,1493.12,1,79,1,0,95943,1454,6020,1.0,0,0,0,0
622,0,0,45,2.0,1,34.12,1,1,1.0,15,0,0,1,0,1,1,0,1,1,1,1,102.15,4735.35,0.0,0.0,1535.4,2,74,0,0,95947,2064,5391,1.0,1,2,0,0
623,1,4,23,2.0,1,2.03,0,1,1.0,53,0,1,1,0,0,1,0,1,2,1,1,88.45,2130.55,0.0,0.0,46.69,2,74,1,3,95953,8695,3937,1.0,1,0,0,0
624,1,2,7,2.0,1,3.19,1,1,1.0,26,1,1,0,1,0,0,0,1,2,0,1,64.2,475.0,0.0,12.35,22.33,1,68,1,0,95987,4579,5116,1.0,0,0,0,0
625,1,4,6,2.0,1,16.87,1,1,1.0,17,0,0,1,0,0,0,0,1,2,1,1,80.8,457.1,0.0,0.0,101.22,1,75,1,0,96015,417,5611,1.0,0,0,0,0
626,0,0,4,2.0,1,30.11,0,1,1.0,25,0,0,0,0,0,0,0,1,2,0,1,69.35,261.65,0.0,6.54,120.44,1,77,0,0,96031,170,4140,1.0,0,0,0,0
627,0,0,11,2.0,1,2.63,1,1,1.0,13,0,1,1,1,1,1,0,0,2,1,1,111.4,1183.05,0.0,154.0,28.93,1,75,0,0,96037,295,3175,1.0,2,2,0,0
628,1,2,68,2.0,1,40.55,0,1,3.0,20,0,1,1,1,0,0,0,1,1,1,1,60.65,3975.9,0.0,0.0,2757.4,2,78,1,0,96048,734,6418,1.0,0,0,0,0
629,1,4,21,2.0,1,30.3,1,1,1.0,18,0,1,1,0,0,1,0,1,1,0,1,71.7,1497.05,0.0,0.0,636.3000000000001,2,73,1,0,96054,386,2784,1.0,0,0,0,0
630,0,0,65,2.0,0,0.0,0,1,1.0,9,0,1,1,0,1,1,0,0,2,1,1,53.5,3517.9,0.0,317.0,0.0,2,75,0,0,96058,816,5693,1.0,0,0,0,0
631,0,0,50,2.0,1,10.6,1,1,1.0,14,0,1,0,1,1,1,0,1,1,1,1,106.8,5347.95,0.0,74.87,530.0,2,66,0,0,96063,124,5746,1.0,0,0,0,0
632,0,0,7,2.3333333333333335,1,7.82,0,1,2.0,7,0,1,1,0,1,0,0,0,2,1,1,64.95,493.65,0.0,35.0,54.74,2,67,0,0,92028,42239,4615,1.0,0,0,0,0
633,1,4,72,2.6666666666666665,1,16.82,0,1,1.0,25,1,0,1,1,1,1,0,1,2,1,2,104.1,7447.7,0.0,0.0,1211.04,1,67,1,2,96091,734,5092,1.0,0,0,0,0
634,1,8,30,3.0,1,47.75,1,1,3.0,27,0,1,0,0,1,0,0,1,2,1,1,90.05,2627.2,0.0,0.0,1432.5,2,68,1,0,96119,85,3792,1.0,0,0,0,0
635,1,7,38,3.0,1,4.75,1,1,1.0,24,0,1,1,0,1,1,0,0,2,1,1,102.6,4009.2,45.81,962.0,180.5,1,79,1,0,96121,481,5469,1.0,3,0,0,0
636,1,10,60,3.0,1,18.23,1,1,2.0,11,1,0,0,0,0,0,0,1,2,1,1,80.95,4859.1,49.53,0.0,1093.8,1,71,1,1,96146,942,6214,1.0,1,0,0,0
637,1,4,65,3.0,1,48.53,1,1,3.0,9,0,1,1,0,1,1,0,1,2,1,1,108.8,7082.45,21.52,0.0,3154.4500000000003,2,69,1,0,90011,101215,5225,1.0,0,0,0,0
638,1,3,67,3.0,1,2.67,1,1,1.0,25,1,1,1,1,0,1,0,0,1,1,2,105.4,7035.6,0.0,1759.0,178.89,2,70,1,0,90028,30568,5703,1.0,0,0,0,0
639,0,0,7,3.0,1,41.14,0,1,3.0,17,0,0,0,0,0,0,0,1,2,1,2,45.75,344.2,29.0,0.0,287.98,1,72,0,1,90029,41713,3779,1.0,0,0,0,0
640,0,0,27,3.0,1,30.49,0,1,3.0,16,0,0,0,0,0,0,0,1,2,1,1,70.55,1943.9,29.99,0.0,823.2299999999999,1,71,1,0,90036,32901,2534,1.0,2,0,0,0
641,1,4,55,3.0588235294117645,1,22.74,1,1,1.0,21,0,1,1,1,0,0,0,0,2,0,1,90.45,5044.8,12.48,1059.0,1250.6999999999998,2,68,1,0,90063,55668,5140,1.0,0,0,0,0
